;;;;;;;;;;;;;;;;;x
end_of_natural_dyes_title;An End to Natural Dyes?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;The discovery of man-made synthetic dyes in the mid-19th century triggered a long decline in the large-scale market for natural dyes. Synthetic dyes, which can be produced in large quantities, quickly superseded natural dyes for the commercial textile production enabled by the industrial revolution, and unlike natural dyes, are suitable for the synthetic fibres that followed. In a few of our provinces, the production of natural dyes is in a steady decline for a few years and now producers can barely sell their product. Faced with bankruptcy, most dye producers are looking for new goods to sell. We can help them look for new markets.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
abolish_slavery_title;Abolish Slavery;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
abolish_slavery_desc;Slavery is legal in our nation, but no slaves are found in our fields. With slavery becoming rarer and rarer in the world, the more liberal and abolitionist sectors of our society could gain enough power to pass a bill in the UH, arguing that "abolishing this outdated institution from our country will elevate our us in the eyes of the civilized nations". With a little push from the $MONARCHTITLE$, this new bill can become a reality.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
international_african_association_title;Found the International African Association;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
international_african_association_desc;The creation of such institutions such as the International African Association, also known as the International Association for the Exploration and Civilization of the Congo, would be a first great step to further our interests in Congo. We will invite many well-known experts, who are mainly schooled in the geographic sciences or are wealthy philanthropists. We can volunteer space in $CAPITAL$ for the International African Association's headquarters and set up national committees of the association in all the participating countries, as well as an international committee. The stated goal of the group is to discover the largely unexplored Congo and civilize its natives. Behind the scenes, however, the $COUNTRY_ADJ$ $MONARCHTITLE$ is rumored to have said "I do not want to risk... losing a fine chance to secure for ourselves a slice of this magnificent African cake". Through these associations, we can explore the Congo basin and this initiative could in the end pave the way for the creation of a Congo colony controlled by $COUNTRY$.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_confederation_is_legitime;Treaty of La Paz Enacted;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_indian_territory_title;Organize Indian Territory;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_indian_territory_desc;With the passage of the Indian Removal Act and subsequent Indian relocations it is our responsibility to organize the territory in a way that promotes stability and autonomy for the native peoples of the region.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT45104OPTA;Hispaniola must be united!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT45104OPTB;Onwards to Santo Domingo!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annexation_santo_domingo_title;The Annexation of the Dominican Republic;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annexation_santo_domingo_desc;Recently a bill came in the Upper House asking for the annexation of the Dominican Republic. The small country shares an island with Haiti, which fiercely opposes the country's independence and claim the territory is part of Haiti, and is troubled by corruption and financial troubles. Some of the most enthusiastic proponents of the bill already contacted the dictator of the country and assured us that if we grease some palms we will have a plebiscite petitioning for annexation in no time. However, the Great Powers will most probably see through the ploy and there's still the matter of convincing our own upper house that such annexation would be beneficial to us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
establish_banatia_title;Establish Banatia;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
establish_banatia_desc;Banat is geographically referred to as a part of the Pannonian Basin bordered by the River Danube to the south, the River Tisa to the west, the River Mures to the north, and the Southern Carpathian Mountains to the east. In order to best protect our interests, cementing our presence in the west would allows us to protect more Germans and increase our power.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
londonderry_renaming_act_title;Renaming Londonderry;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
londonderry_renaming_act_desc;The province previously known as Londonderry has recently came into our possession. Having been in foreign hands with a foreign name for so long, it's time to return its rightful name.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
offer_to_buy_cuba_title;Offer to Buy Cuba;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
offer_to_buy_cuba_desc;With the recent unrest in Cuba, the prospect of the Spanish government possibly selling the island to the United States has arisen. Should we attempt to pursue negotiations?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_foster_act_title;The Forster Act of $YEAR$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_foster_act_desc;William Edward Forster drafted the first Education Act in $YEAR$. It required partially state-funded board schools to be set up to provide primary (elementary) education in areas where existing provision was inadequate. Board schools were managed by elected school boards. The schools remained fee-charging, but poor parents could be exempted. The Act meant that compulsory attendance at school ceased to be a matter for local option, as children had to attend between the ages of 5 and 10, with exceptions such as illness, if children worked, or lived too far from a school.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_the_local_government_title;Reform the Local Government;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_the_local_government_desc;Our nation is constituted of several smaller divisions, sometimes republics or local governments that while not independent retain some old institutions and forms of government. By reforming these institutions, these places will have the same political reforms and institutions as us.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
tunisian_colony_title;The $COUNTRY_ADJ$ Protectorate Over Tunisia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
tunisian_colony_desc;Tunisia has been in a bad situation over the last years, on the border of bankruptcy. The Ottoman hold on them grows weak and our control over them grows stronger each passing day. It's time to intervene in their local politics, guarantee that they pay their debts and that they run their country like it should be ran - an efficient colony that we can use.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
founding_yadanabon_title;Found the City of Gems;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
founding_yadanabon_desc;In $YEAR$, King Mindon of $COUNTRY$ ordered a new royal capital to be built at the foot of Mandalay Hill in order to fulfill a prophecy on the founding of a metropolis of Buddhism in that exact place on the occasion of the 2,400th jubilee of Buddhism. The new capital city site was 66 km2 in area, surrounded by four rivers. The plan called for a 144-square block grid patterned citadel, anchored by a 16 square block royal palace compound at the center by Mandalay Hill. The 1020-acre citadel was to be surrounded by four 2,032 m long walls and a moat 64 m wide, 4.6 m deep. At intervals of 169 m along the wall, turrets were built with gold-tipped spires for watchmen. The walls had three gates on each side, and five bridges to cross the moat. In addition, the king also commissioned the Kuthodaw Pagoda, the Pahtan-haw Shwe Thein upasampada hall, the Thudamma "Good Dharma" zayats or public houses for preaching Buddhism and a library for the Pali Canon. The former royal palace of Amarapura was dismantled and moved by elephants to the new location at the foot of Mandalay. This new city would be named Yadanabon - City of Gems, a reference to the Valley of Rubies, 200km to the north in the Mogok mountains.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_guine_bissau_title;Organize Guinea-Bissau;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_guine_bissau_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
pick_up_a_tech_school_title;Choose a Tech School;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
pick_up_a_tech_school_desc;If we are to advance as a nation, we need to pick a direction for our research.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
close_pick_up_a_tech_school_title;Hide Tech Schools Decisions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
close_pick_up_a_tech_school_desc;We are still not decided on the direction our nation research should take.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_champasak_title;Annex Champasak;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_champasak_desc;With the end of the last war with Siam, we are in a position to demand their Champasak vassal and annex it to our colony in Indochina.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ivory_coast_conquest_title;The Annexation of the Ivory Coast;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ivory_coast_conquest_desc;Several English, Dutch and Portuguese settlements and trade posts were established and eventually faded away in the Ivory Coast. If we are to establish a protectorate in the mainland we need to start controlling the coast.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
christimas_and_cocos_adminstration_title;The Christmas and Cocos Transfer;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
christimas_and_cocos_adminstration_desc;The governor of Australia petitioned that we let them administer the Christmas and Cocos islands, arguing that the supplies already come from Australia and it would be much more efficiently administered from a nearby region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_colonial_armies_title;Reform the $COUNTRY_ADJ$ Colonial Army;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_colonial_armies_desc;In the past, the amount of overseas colonial troops we had available was limited by logistic factors. Ships, orders, troops and officers took a long time to arrive and the control over the land coupled with the unwillingness of the natives inhabitants to cooperate meant that we didn't realize the full potential of our colonies. We now posses the technology to change that.\n\n§RNOTE: This decision increases the maximum allowed percentage of non animist soldier pops in colonies from 1% to 2%. Animist pops still need to convert before they can go over 1%.§W;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
colonial_armies;Colonial Army Reformed;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
conquest_of_mocamedes_title;The Moçâmedes Expedition;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
conquest_of_mocamedes_desc;The bay that the called Angra do Negro was first explored by the Portuguese in 1785, and was claimed for Portugal by Luís Cândido Cordeiro Pinheiro Furtado, who had been sent there in the frigate Loanda by the then governor-general of Angola, Baron Moçâmedes, who also sent an overland expedition headed by Gregório José Mendes to rendezvous with Furtado. It was they who renamed the bay Moçâmedes in honor of the man who had sent them. In $YEAR$ the then governor-general of Angola sent a fresh expedition to subdue the Sobas or chieftains of the region and establish them as vassals of $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_1854_plan_title;The Plan of $YEAR$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
