EVTDESC17630;Reports have reached $CAPITAL$ that the Blackshirts, the paramilitary wing of the fascist party, have begun marching down the country, toward $CAPITAL$, intent on seizing power in $COUNTRY$. The military has thus far not attempted to intervene, and we suspect that this might be due to the fact that several leading members of our armed forces have fascist sympathies themselves. This is definitely a crisis for the young $COUNTRY_ADJ$ democracy.;À $CAPITAL$, des rapports indique que les Chemises noires, le corps paramilitaire du parti fasciste, marchent dans tout le pays en direction de $CAPITAL$, avec l'intention de prendre le contrôle de $COUNTRY$. Pour le moment, les militaires n'ont pas tenté d'intervenir et nous pensons que cela est dû au fait que plusieurs membres dirigeants de nos forces armées sont, eux-mêmes, des sympathisants des fascistes. Il s'agit bien là d'une crise pour la jeune démocratie $COUNTRY_ADJ$.;$CAPITAL$ haben Berichte erreicht, dass die Schwarzhemden, der paramilitärische Flügel der faschistischen Partei, auf $CAPITAL$ zu marschieren und die Macht in $COUNTRY$ an sich reißen wollen. Unser Militär hat bislang noch nicht eingegriffen, aber wir vermuten, dies könnte daran liegen, dass mehrere führende Mitglieder unserer Streitkräfte mit den Faschisten sympathisieren. Dies ist definitiv eine Krise für die junge $COUNTRY_ADJ$ Demokratie.;;Han llegado informes a $CAPITAL$ de que los Camisas Negras, el ala paramilitar del partido fascista, ha empezado una marcha por todo el país hacia $CAPITAL$, en un intento de hacerse con el poder en $COUNTRY$. El ejército aún no ha intentado intervenir y sospechamos que podría deberse a que varias de las personalidades que lideran nuestras fuerzas armadas tienen simpatías hacia los fascistas. Definitivamente, se trata de una crisis para la joven democracia $COUNTRY_ADJ$.;;;;;;;;;x
EVTOPTA17630;Send out the military to restore order;Envoyer l'armée pour rétablir l'ordre;Das Militär soll die Ordnung wiederherstellen.;;Enviad al ejército para restaurar el orden.;;;;;;;;;x
EVTOPTB17630;Neat black flags they have! I have a white one!;Ils ont de bien jolis drapeaux noirs ! Le mien, quant à lui, est blanc !;Die haben aber hübsche schwarze Fahnen! Ich habe eine weiße!;;¡Bonitas banderas negras! ¡Yo tengo una blanca!;;;;;;;;;x
EVTNAME17640;$COUNTRY_ADJ$ Free Corps;Corps francs $COUNTRY_ADJ$;$COUNTRY_ADJ$ Freikorps!;;Cuerpos Libres de $COUNTRY$;;;;;;;;;x
EVTDESC17640;War veterans, disgruntled with what they see as the failures of capitalism and liberal democracy, have formed a Free Corps -- an ideological an paramilitary organization ostensibly existing to protect the state and homeland, while de facto promoting a fascist political agenda -- in one of our states. The corps has already begun flexing its muscles in local politics, threatening several liberal politicians and maintaining a fairly intimidating uniformed presence in the state.;Les vétérans de guerre, contrariés par ce qu'ils qualifient d'échec du capitalisme et de la démocratie libérale, se sont constitués en Corps francs, une organisation idéologique et paramilitaire avec pour vocation de protéger l'État et la patrie, tout en faisant la promotion d'un programme fasciste de facto, dans l'un de nos États. Ces corps ont déjà commencé à s'attaquer à la politique locale, menaçant plusieurs politiciens libéraux et maintenant une présence plutôt intimidante dans l'État.;Mit Kapitalismus und liberaler Demokratie unzufriedene Kriegsveteranen haben in einem unserer Staaten ein Freikorps gegründet, eine paramilitärische Organisation, die angeblich Staat und Heimatland schützen soll, während sie in Wirklichkeit eine faschistische Agenda verfolgt. In der lokalen Politik hat das Korps bereits seine Muskeln spielen lassen und dabei mehrere liberale Politiker bedroht. Es hat in dem Staat eine recht einschüchternde, uniformierte Präsenz.;;Algunos veteranos de guerra, decepcionados por lo que consideran el fracaso del capitalismo y la democracia liberal han formado los Cuerpos Libres, una organización ideológica paramilitar cuya existencia responde a la protección del estado y el territorio nacional que promueve una agenda política fascista en uno de nuestros estados. Los Cuerpos ya han empezado a actuar en la política local, amenazando a varios políticos liberales y manteniendo una presencia uniformada en el estado que intimida bastante.;;;;;;;;;x
EVTOPTA17640;Let them prance about if they absolutely must;Les laisser se pavaner, si nécessaire;Lasst sie herumhüpfen, wenn es denn unbedingt sein muss.;;Si no hay más remedio, dejadles que se paseen.;;;;;;;;;x
EVTOPTB17640;Prevent the organization from recruiting on barracks grounds;Empêcher l'organisation de recruter dans les casernes;Verhindert, dass das Freikorps in den Kasernen Mitglieder rekrutiert.;;Evitad que la organización reclute en los cuarteles.;;;;;;;;;x
EVTNAME17650;Fascist Newspaper;Journal fasciste;Faschistische Zeitung;;Periódico fascista;;;;;;;;;x
EVTDESC17650;A fascist newspaper has begun circulating in one of our states. The paper, '$COUNTRY_ADJ$ Dawn', carries fiery denunciations of everything between heaven and earth, including, but certainly not limited to, communists, socialists, liberals, conservatives, foreigners, minorities, women, homosexuals, capitalists, deviants and criminals. While the paper carries a fair amount of vitriol, it does still manage to capitalize fairly well on several of the attitudes that are prevalent among fairly broad strata of our society, whatever that says about $COUNTRY_ADJ$ society.;Un nouveau journal fasciste a commencé à circuler dans l'un de nos États. Ce journal, "L'Aube $COUNTRY_ADJ$", publie de graves dénonciations portant sur tout un chacun : les communistes, les socialistes, les libéraux, les conservateurs, les étrangers, les minorités, les femmes, les homosexuels, les capitalistes, les déviants et les criminels. Malgré ses propos au vitriol, le journal réussit à exploiter différentes attitudes prédominantes au sein des classes élargies de notre société, de ce qui touche à la société $COUNTRY_ADJ$.;In einem unserer Staaten wird seit kurzem eine faschistische Zeitung verkauft. Das Blatt, genannt '$COUNTRY_ADJ$ Dämmerung' trieft nur so vor wilden Verunglimpfungen von allem zwischen Himmel und Erde, einschließlich, aber sicherlich nicht limitiert auf Kommunisten, Sozialisten, Liberale, Konservative, Ausländer, Minderheiten, Frauen, Homosexuelle, Kapitalisten, Perverslinge und Kriminelle. Während die Zeitung ziemlich viel Gift verspritzt, schafft sie es doch ziemlich gut, sich mehrere Ansichten weiter Teile unserer Gesellschaft zunutze zu machen, was auch immer das über die $COUNTRY_ADJ$ Gesellschaft aussagen mag.;;Un periódico fascista ha empezado a circular en uno de nuestros estados. El periódico, 'El Amanecer de $COUNTRY$', denuncia con ferocidad todo lo que existe entre el cielo y la tierra, entre ello a los comunistas, los socialistas, los liberales, los conservadores, los extranjeros, los grupos minoritarios, las mujeres, los homosexuales, los capitalistas, los asociales y los criminales. A pesar de que el periódico destila vitriolo, consigue resumir con bastante acierto diversas actitudes que son predominantes entre un estrato de nuestra sociedad bastante amplio, lo cuál no dice mucho de la sociedad $COUNTRY_ADJ$.;;;;;;;;;x
EVTOPTA17650;I believe we will see it primarily read by the lower class;J'imagine qu'il sera principalement lu par les classes défavorisées.;Ich glaube, dieses Blatt wird hauptsächlich von der Unterschicht gelesen werden.;;Creo que lo leerán principalmente las clases bajas.;;;;;;;;;x
EVTOPTB17650;I believe we will see it primarily read by the middle class;J'imagine qu'il sera principalement lu par les classes moyennes.;Ich glaube, dieses Blatt wird hauptsächlich von der Mittelschicht gelesen werden.;;Creo que lo leerá principalmente la clase media.;;;;;;;;;x
EVTNAME17660;Dogma of Violence;Dogme de la violence;Dogma der Gewalt;;Dogma de violencia;;;;;;;;;x
EVTDESC17660;Political violence has claimed several lives in one of our states, as fascist paramilitaries stormed the headquarters of the local liberal party yesterday, killing three and wounding several more. The action has been met with reaction during the night, as fascists, socialists and citizen guards engage in street-fighting throughout. The situation has exploded out of a relative calm, and many of the citizens in the state are angry, afraid and concerned about where the country is heading, with several suggesting increased police budgets as a means to ensure state control.;La violence politique est à l'origine de plusieurs morts dans l'un de nos États, alors que les paramilitaires fascistes ont déferlé, hier, sur le siège du parti libéral local, tuant trois personnes et en blessant plusieurs autres. De tels agissements ont suscité des réactions en soirée et des combats de rue ont éclaté entre fascistes, socialistes et membres de la garde citoyenne. La situation a explosé malgré un calme relatif et bon nombre de citoyens de l'État sont en colère, apeurés et inquiets par l'orientation prise par le pays. Plusieurs voix s'élèvent pour demander l'augmentation du budget de la police pour assurer le contrôle de l'État.;In einem unserer Staaten sind gestern mehrere Menschen politischer Gewalt zum Opfer gefallen, als faschistische Paramilitärs die Zentrale der lokalen liberalen Partei gestürmt haben. Es gabt drei Tote und mehrere Verletzte. Die Aktion blieb nicht unbeantwortet: Die ganze Nacht über lieferten sich die Faschisten mit sozialistischen Trupps und Bürgerwehren Straßenkämpfe. Die Situation hat den Staat völlig unvorbereitet getroffen und viele Bürger sind verärgert. Sie machen sich Sorgen, welche Richtung ihr Land einschlägt, und viele schlagen zur Gewährleistung der staatlichen Kontrolle eine Erhöhung der Ausgaben für die Polizei vor.;;La violencia política ya se ha cobrado varias vidas en uno de nuestros estados al irrumpir ayer los paramilitares fascistas en el cuartel general del partido liberal local, matando a tres e hiriendo a varios más. La acción ha tenido respuestas a lo largo de la noche, cuando los fascistas, los socialistas y los guardias ciudadanos se han visto involucrados en combates callejeros. La situación ha explotado en medio de una relativa calma y muchos de los ciudadanos del estado están enfadados y preocupados por la dirección en la que se encamina el país. Varios han sugerido que se aumente el presupuesto de la policía como medida para garantizar el control estatal.;;;;;;;;;x
EVTOPTA17660;Declare Martial law and send in troops;Déclarer la loi martiale et envoyer des troupes;Ausnahmezustand erklären und Truppen entsenden.;;Declarad la ley marcial y enviad a las tropas.;;;;;;;;;x
EVTOPTB17660;Issue a national apology to the liberal party for the state's failure in protecting them;Faire des excuses nationales au parti libéral pour l'échec de l'État à assurer sa protection;Veröffentlicht eine nationale Entschuldigung an die liberale Partei für das Scheitern des Staats, sie zu beschützen.;;Disculpa formal al partido liberal por el fracaso del estado a la hora de protegerlo.;;;;;;;;;x
EVTNAME17670;Anti-Minority Agitation;Agitation antiminorités;Unruhen gegen Minderheiten;;Disturbios anti minorías;;;;;;;;;x
EVTDESC17670;The $COUNTRY_ADJ$ Fascist party has embarked on a political propaganda campaign, denouncing everything that they consider to be foreign influences on $COUNTRY$, particularly targeting minorities and immigrants. The party campaign appeals to $COUNTRY_ADJ$ xenophobia, and agitates, sotto voce, for the expulsion of those immigrants from the $COUNTRY_ADJ$ state. Several leading intellectuals have denounced the campaign as inflammatory, and have expressed support for our national minorities.;Le parti fasciste $COUNTRY_ADJ$ a lancé une campagne de propagande pour dénoncer tout ce qu'il qualifie d'influences étrangères contre $COUNTRY$, s'en prenant notamment aux minorités et immigrés. Cette campagne attise la xénophobie $COUNTRY_ADJ$ et fomente, à voix basse, l'expulsion de ces immigrés de l'État $COUNTRY_ADJ$. Plusieurs grands intellectuels ont dénoncé une campagne provocatrice et exprimé leur soutien aux minorités du pays.;Die $COUNTRY_ADJ$ faschistische Partei hat mit einer politischen Propagandakampagne begonnen, und denunziert dabei alles, was sie als ausländische Einflüsse auf $COUNTRY$ ausgemacht haben. Dabei nehmen sie besonders Minderheiten und Einwanderer aufs Korn. Die Kampagne spielt der $COUNTRY_ADJ$ Ausländerfeindlichkeit in die Karten und fordert mit gedämpftem Ton die Ausweisung dieser Einwanderer aus dem $COUNTRY_ADJ$ Staat. Mehrere führende Intellektuelle haben die faschistischen Aktionen als Hetzkampagne denunziert und unseren nationalen Minderheiten ihre Unterstützen ausgesprochen.;;El partido fascista de $COUNTRY$ se ha embarcado en una campaña de propaganda política para denunciar todo lo que considera influencias extranjeras en $COUNTRY$, con las minorías y los inmigrantes como objetivo concreto. Su campaña apela a la xenofobia $COUNTRY_ADJ$ y agita a la población de forma abierta para lograr la expulsión de estos inmigrantes del estado de $COUNTRY$. Varios intelectuales de renombre han denunciado esta campaña como inflamatoria y han expresado su apoyo a nuestras minorías nacionales.;;;;;;;;;x
